customer_id,name,age,email,salary,department,join_date,is_active,performance_score
12o8flm2schht,nuzcd9a6gk,66,jlqlo55znzed1amcypum9hs,84917,Sales,2020-01-14 22:57:03,True,3.5798993638794934
duchwpmcinmgo,nvpljxrviqmf,34,pltrlykv7ml910m04brz4v9,54388,HR,2020-03-26 07:27:07,True,7.799384086319241
g7vxajphylyqz,9g9ykn2jeh,65,nn2qiadgknsch2isl0yq6n1,32623,Marketing,2020-02-12 05:05:06,True,2.7628268609914155
n9wfeyrmn1r10,exzfp9lkcfs,60,6ok9o3owo2kr4ivkq6khd9,104217,HR,2020-01-17 16:27:20,True,8.642467071806896
5i5t16d7czhfp,pwichdl4ypn,38,xr69jnglv0k9m5hgqv7thv0,71103,Sales,2020-04-04 02:24:25,False,2.4867189578600226
x3meytrrbjlmk,mgldb8cdlsja,52,uoeqhsewsnj4mvj48m3798,93882,Engineering,2020-02-27 12:33:05,True,1.654218515035246
s8znxavwsrl11,piiilobkkh,28,ddf130e8os352fz081eprmy,67938,Sales,2020-02-21 09:40:27,True,4.753081001396979
6s1z878pmwvp1,5ft8h7sg4rn9,46,2jfpyd7s6d7l4pbb9fwpsx,88845,Marketing,2020-03-24 04:44:23,True,9.786317941077856
8hvuzuyafwww5,it1t90h5aq,72,0g3nol2wmix3ajoimw6ic3,132610,Marketing,2020-01-31 13:05:05,True,2.301014129136076
3mrwo6uw0rxgt,it5b5i3tae,44,yx5g9ytq9zsc1vspf474k,47468,Engineering,2020-01-30 16:59:20,True,2.226739954838561
0f0i4uzmwt1q1,89ani3xdnydy,69,0g5h6o03v23bo0g0umqkj6,56434,Sales,2020-02-04 11:50:20,False,7.820249754082256
byfkfknbc86xs,8gmd9nrh50w,54,h6g7gg9gtrnnu0z0xe15xf,53420,Engineering,2020-02-24 21:52:56,False,4.0392272668445095
rx8a9y7yp72sw,lyczd9o52jup,31,cg27gqmu4imqhii3gqeqap,127161,Marketing,2020-04-02 16:46:37,True,7.528408891153311
sypias67pr7yf,s2rpabo1aev9,54,348h3uo70bje0dmquw6on,75081,Engineering,2020-03-23 09:40:03,True,3.073301992124661
uf54j3rxi4odi,mapv5polaq1,49,32w7gidb06501c9hvnodr,97303,Marketing,2020-01-10 17:17:23,True,5.31313623039884
izdqpo8eetorb,ivzlgounbhf6,43,lqs9gihyghxql4lbl0gm9,12531,Engineering,2020-01-14 12:43:47,True,3.6355337663274176
2mdj4hci3k8m9,fznhmm1rs5,26,834qhcj7vd52kmdb7veit,84713,Engineering,2020-03-05 23:05:53,True,5.239551111295263
mljigbwuw2nze,bmwy1k6xb3q,44,ql1rcenzsqd8xm6oo41jg,66670,HR,2020-03-07 12:53:56,True,7.9746807087353195
4y4tqbym1fc8r,vepmz4wlnr0,23,gezphv719g1bifacjw6im,109601,Engineering,2020-02-09 00:36:30,True,7.913641101733578
ktesvspxdoy8n,ppm2iz1m9in,25,gzpz59aumziwab194eyh75k,91690,Engineering,2020-04-01 06:46:34,True,5.792866871422297
s9g3syphr1psq,l5cpt5wqphs3,44,yc5857e11h0pryahu7xzn23,65224,Engineering,2020-01-24 23:42:47,True,9.346468426419952
mg0j79yfxrwf2,7nvqo5mu60,37,g9k5loxargb46347gypv90q,114293,Sales,2020-03-09 12:31:44,True,3.6225649558393345
yqxkz71cknzu3,p17a4966rwwo,75,d8v8oumk0453rp8ijlhcs,116546,Sales,2020-04-03 22:36:31,True,3.420400885615795
ht5vgia2hd8cg,3ypnql25xmt,42,khzwjrlzkjcgdhml89bo7ze,112474,Engineering,2020-03-16 09:59:10,True,6.637206553994649
0a0pgwk69q8e5,d71b3zzt1tkj,64,7d702erdatftt0z5jrljx,94236,Marketing,2020-02-08 06:23:18,True,6.701721226474383
c8n44qxwrnoof,wsr0fjbx11,51,yhn4xptonl7hse0m54bgk,68720,Engineering,2020-03-01 14:45:07,True,1.7515041939912275
0o9hocm7x553m,bekjbogt78,61,w4h5u4amk2d9oc2ubf4xqeb,81219,Marketing,2020-03-08 10:33:59,False,6.585283187768144
a7on27rg24ynh,v4wsdxt1qs8,35,lethafkc41ezp41gi80ly2,65298,Marketing,2020-01-13 03:06:58,True,4.575579346174386
0bqny32tuv8pq,83q2fqqnx59n,76,760bnmxe7ws3p7kno8g2vwx,80955,HR,2020-03-13 15:22:52,True,7.788176136015975
pbdu73fqyeetp,s4iqsdkvdqh7,51,jhl22wz5fhqlvn7sfr9oifb,60932,HR,2020-02-02 04:35:34,False,8.310650343078027
iebi9vvv726rg,4ku3jz0hhh7p,69,36apqrvv8409dey4n3l0x,71360,Engineering,2020-02-09 21:09:04,True,6.106210563492029
a6axddr05619f,mwl0v50b6z,41,3rnsvzg1e9rnwn5ev1lr94m,128128,Sales,2020-03-01 04:15:43,True,1.3653531377557253
p7wxmrmqorw37,e6t3hqacz4hh,25,9gw75ufp8tk5nx4qyiv8q,83155,Marketing,2020-01-26 03:23:20,True,6.831504268803122
dcgrgfvad2uzn,81dpmtetx9,59,im514hh7wjy6dg6b5eqll,64975,Engineering,2020-04-08 22:43:40,True,7.800567714252183
ilftx0haxgsv8,7sqeyrh0omp,19,8uubuokjrw4zbgx5zwn2y4,48524,Engineering,2020-02-01 06:50:45,True,3.4950896015296706
32vkt27a43rqn,tmtb8sfndv9,48,bwk28i53onqv3qph4l6lyr,73075,Engineering,2020-03-18 04:16:50,True,5.352530839398422
wyovcs78au2fa,0gc6bpyoxo4,31,c8e80up1y6q3dbi4y9exx24,93815,Sales,2020-04-02 14:11:34,True,9.66819442260685
a0upzp1a9jqwg,nfnqrtqp5i0,57,sw8ff3ah1y6nkb33dmgci,78879,Sales,2020-03-25 21:16:14,True,3.9182518892795417
go7dnnpg5sbjq,6jq9qrw7hmw,78,knshggccr619po2rs2f0g0,74200,Engineering,2020-04-01 13:52:20,False,3.272623094237881
lfv5tafsrf6ww,tvw8c76qs3,47,qkeblkj1gnmehaekjo2yfkq,85968,Engineering,2020-03-28 23:34:47,True,3.1666999832146168
zmgo0z6o90eb6,onbrf5u10b6p,68,pb9sukc7royo3qr4r8mn9re,85200,Marketing,2020-01-14 04:08:39,True,6.163459394247909
pwpn2z8ocw276,vmbn1gr99d3x,49,yl18acgi9wxjls5xvc0sim,92832,Engineering,2020-03-23 03:54:19,True,9.530911893569371
wgc54rgan5fjg,4xgzmhem2tn,49,92k7ddayzkwbs2dp0eowcr,93486,HR,2020-01-13 04:56:53,False,6.593141571907402
z739uq6jlp5o0,0yduroxh1up,75,zfq0tf8lcdddubpgs6iq06l,73351,Engineering,2020-02-29 11:32:49,False,3.9631031678662154
1qb9gmoywvz6k,p8qi82rlsvo,72,km4mz4vftujs8zghe91ch,72123,Marketing,2020-01-24 20:49:59,True,6.850486411766436
jyx6qxb5xidqq,bhvybiimf3,66,09pzdlqz4o72in9dxqmtq06,75544,Sales,2020-03-23 00:45:15,True,6.732255562439948
3kuur2xjqrtrq,ogkbjqgd894y,37,qvyc00lotvbdm5vy0qfph,89273,Engineering,2020-01-05 19:13:29,True,6.491813059844672
in24drtimo0o1,mrua9huu0s,52,6j7sncwkf7a8y2wrnqb4s,103038,Sales,2020-01-07 15:59:45,True,2.723760353403792
szzyzz1r5cb6s,8ehkpxuwhgb3,32,1hvxbsb15sp3vnabv6ovkd,67257,Sales,2020-02-12 17:52:45,True,6.816009904934896
q6lcz8h9g9pxa,w2t62owc2h,46,ugdl0qt4z48iehuppr1rnpu,71506,Marketing,2020-03-13 11:54:32,True,5.055551157716328
yjpph21fptpgn,2batuh08fsr,48,kkb5sec1zw3h92myv6gwf,55562,Marketing,2020-01-13 22:07:10,False,1.5107962555587078
zzng6ztcdzkbn,y0g249sfy4,69,o7n2p2wjdl7dt11fn8asamh,38830,Engineering,2020-02-06 04:31:03,True,5.999504799428281
3lz6mnx7zu19b,tj0mbu6x7i,73,8wztbz9y3rg0khkx33o8xh,45147,Engineering,2020-01-31 15:12:34,True,9.870938735417688
iwomwqbttclb9,3vkq9mgp6ak,44,tzxveo92o0h2s4ijj6ydewe,50893,Engineering,2020-04-04 11:09:11,True,4.3628749070903226
nps7fm9vrl3g5,t8zl310see0,20,al8nrjo6s7yph8uskkkvu,59186,Engineering,2020-01-11 23:19:15,True,9.666752610587078
sft0gekocewio,0ua1oqztym6,71,r36ubmb4jwv264njrkcbh4h,86810,Sales,2020-02-28 11:14:59,True,2.1792606314797593
c2fqzuhukhx8n,hefw3nwk4f,29,bvegt1mb5zcmuwgq13exg76,49233,HR,2020-03-14 22:37:06,True,7.659050816404313
njl7jqqc4aldm,mlb89q11vgo5,56,0nslcg8yosswku7g0wt0hcb,75958,Sales,2020-02-09 09:41:12,False,2.335359620683322
7uvdresblqj7f,xc3fbnr4mzlr,20,f9xlqvsil54qwj3szzktdl,96085,Marketing,2020-03-04 03:56:13,True,3.7068616353571886
hklibhk9juth9,ux7h6wmnnp,43,jvgxb5ughuhy1149yl4rz,55159,Marketing,2020-04-04 00:42:20,False,6.267156466955387
2lnuvu3txwgia,zza5our3mx,78,ik4b2ew9gmj9posu8on2er,63453,Marketing,2020-03-23 19:38:12,True,6.456109559820579
zvjfqxjhufux6,bsynfltw333,25,a00yunt1uwkbtxyvxol443t,43129,Engineering,2020-02-14 07:36:01,True,8.027340770776995
r15l0j5zykw7w,397pxnzhn4,44,8u1qlr1copv44akfwipsm5,52149,Marketing,2020-02-14 20:36:44,True,6.650168739164994
24g6ubr67t8rx,datnyycezdg,37,44sb57auc0g6i3rzt4hwy,109143,Marketing,2020-02-02 19:24:03,True,6.463301264770171
h3jwkbz96myds,3s866nj1n9p,73,arsfqhi09ffdv0biktnz398,87917,Engineering,2020-02-09 00:07:38,True,9.208503472271712
r3swpalx7hrez,16foc8nb2d,71,fcarw52w9fqr4f709yjlkcv,128275,Engineering,2020-01-23 23:34:46,True,5.2449989737730265
3ms2czlbk1rmv,lbq8jvuo8uu,33,txn1p5lpsel2eqh3jtppcw,57438,HR,2020-02-21 18:34:27,True,3.290817688593993
lbgzzxlpwi5om,5eiruh7jxx,24,19dxskrlnrl0fx6pl4mhct,112541,Marketing,2020-04-08 22:33:55,False,2.7441068382512745
ekjmog158o9uf,7k4rwvrtma,57,db9wshpr9xaa9krpqx7d8o,57639,Engineering,2020-03-19 00:59:54,True,4.795706849655453
adkzw2u0mwp3d,b1zwo90f88,39,4ijyenbr2thzd6vf61xdbm,63225,Sales,2020-02-09 21:06:09,True,7.489403102311614
p4ylz61ile18e,32ded9pynk2,59,k8jjhew75pd1nlupbw2ig2,141400,Sales,2020-01-07 18:38:04,True,1.7170830159805566
77mnkd6ghjooe,vnxz9p5f7h3,21,qiftjil657s6pwzi3mpb4,55032,Sales,2020-04-07 07:54:24,True,2.462167968860052
2sjld4rp9ywl7,g0yoyvrlwyj3,27,sknygo34xyh39n2097uk6,114461,Engineering,2020-02-20 08:49:18,True,2.2645929667732503
9cir87nd2o1pl,7m2imnihc65,60,lxksaqpzoh3n6grlb2ug0lt,74739,Engineering,2020-01-25 23:22:06,False,6.391259784903564
e7a5zq0x8zwvd,s7nszq1s0s6g,32,njw34jssw5td6amcl249b,49096,Marketing,2020-04-07 18:08:57,True,3.4423917206227403
idgwbx447xzpm,e3hlmzrtpc,70,v4n28i50jy6kigg7stye20,40414,Marketing,2020-02-02 02:38:44,True,2.7826129282146836
o0dp339cvvlud,0o7vwdwixup,23,odnqupzibo8xnfrvrb5qa,78105,Marketing,2020-02-07 15:27:49,True,6.456032267321209
44wtow1puoqms,yzio6aeif1z1,32,m934w1jy9zzmqdw8klioe,47953,Engineering,2020-02-06 11:48:08,True,7.907611987106766
3rn99tsgd7bej,f0dku3r8cl03,79,ki80mli1mtm0z22vixs4o52,68271,Marketing,2020-01-18 05:51:15,False,4.211423153579586
5mejj0uha1nu3,uor2uqrlkt,45,7i8fnisw1pzy8egwyavd1,28786,Engineering,2020-01-20 19:40:27,True,6.330578507524173
uiqe4s96mn629,acuwissw00,61,n6dk5daz6q0egyh7dl4k9va,84222,Sales,2020-03-23 16:16:28,True,2.195785598744032
j4fag0u1pwty1,9l076145t844,30,d9hy199dmyc5akbevmw488,37672,Marketing,2020-01-23 00:10:44,False,9.405200124589626
eurf2s6acu8cy,viiomvp5bzn,56,mge2hhgsw95d3ecv1vv72m,74050,Sales,2020-03-06 09:22:56,True,4.2522583414854065
t7uwfmwiqbssg,7h9u1ft46ghi,63,j1d5vttfi1m4nvxhofwy42w,41565,Engineering,2020-03-27 21:06:45,True,9.941898429473616
tiq0b9sqergq9,qq83fd8ifmv,38,im5aar94a9iv1zjcb465lc,105608,Engineering,2020-02-20 06:16:05,True,9.778963664989272
dye3ldx2idxne,9b9hiamo574,69,znlzph1go9hjor8bvo9eo0p,23746,Sales,2020-01-26 00:25:22,True,8.05845102784129
rslrq3xk8wqao,n2s0i1x19ry,55,9r8yv47wpformxma9r6fq,68581,Marketing,2020-04-02 05:13:16,False,1.5235003240247025
5io1x8v0sltau,dnzhxptogqvv,42,3thbdjt8j1o9av02ojtvi5,89252,HR,2020-02-09 09:41:09,True,6.031461695956636
aj5vr501r2rh4,lropeb1049a,52,s07j3uu7i7lutf9l4bpad,84331,Marketing,2020-01-29 04:32:42,False,2.0985653569021383
7g9riih8ren13,2ahp1vrvlsy,54,a8m4tg61t5i7nd2oqsi0o1d,44927,Marketing,2020-03-28 15:10:04,True,9.060235092578834
dty1lbnv4wtdo,e7jgoxzzzjq,29,7sd5lpna5udivl3359gqa,32830,Marketing,2020-01-13 04:44:18,True,8.151578599354108
xyag4lelrbjo3,nbm0igjivw,43,z0pg5y4pny3glc0sgp5hmk,94700,Marketing,2020-02-24 10:51:51,True,9.725156780549774
qdg47f7onf5cc,i0x2qtgg1stg,40,ft52dgt79g6o5v2yen8byp,72489,Engineering,2020-03-26 03:11:23,True,6.590495952747307
vvjcl2qgmbdjx,ymvqv7hrxbb,43,pk8we82ecfwbr3ekajz60l,49224,HR,2020-03-10 10:04:55,True,5.847992685683665
qfse5ji0msuxd,nl511ydz9caq,65,aa6vl9ut9z4anzglxsi8d5,95593,Sales,2020-04-05 19:18:52,False,5.820441060047352
x8cd84ymdnm0f,es78p0yznnny,48,f112ee1i2n7nr6719wqk5o,61715,HR,2020-02-26 07:49:16,True,4.679037124445906
q98qbmb1zvc8l,o5rnatjjx710,75,3jwx9eshgm0rxbpnqf8qfu8,59392,Engineering,2020-03-10 11:10:54,False,5.3873612199198035
xetmlmj6p8cez,6dgipe7wym,37,l20fugpeoudeg89o1begv45,54256,Marketing,2020-01-20 00:49:50,True,6.823294397970697
kgj7ch4kgbf5t,qm0t65h2sfuv,44,kasgyv0obhft0wqmdtyvq,56887,Marketing,2020-04-05 09:33:46,True,9.38587816703125
7pylgqkfw0fbv,jj2paq3zsuq,66,yeuzpu5dhiqmif0xik82hqg,56002,HR,2020-01-18 00:44:41,True,6.48284896992626
tyo2h6ver34jo,usgqafzb5e4,52,2xnk8q0cbdrtunhbzs12e1z,83581,Marketing,2020-02-07 17:41:19,True,8.73276179896579
rw6p871b3mpe1,3fooptm472ci,52,eoi5zod9t0uvg4qgs1j0mbv,113577,Sales,2020-01-05 22:45:31,False,8.781543938204736
tx030zgew17o5,kyvitujv2iek,22,tef8a8c9g2okrdxkfrocq67,41248,Sales,2020-03-29 08:36:51,True,5.819225116399853
z4si2dc2k6k06,aevzf5kj74,43,si40yggt9sb7qxia1ouowb,67156,Engineering,2020-03-31 19:18:34,False,4.343324484873987
u4b09kra8841a,pcbeky88vvk5,35,9ibbrqh77e21pnbd4z074k,71498,Engineering,2020-03-17 01:07:00,False,6.859134396092757
ytcbrjeib74jl,4ht7drdtipzy,79,7m0hukvu1cgnoigls0rmau7,86925,Engineering,2020-01-04 13:47:00,True,5.190881764325514
9ufcjezuzzheo,snuocpnign,38,waw15hznx2drn0c39wrjl,99778,Engineering,2020-01-04 14:40:58,True,2.05209500648742
papc4mpub0zyk,uoh7a5e3vtp,72,h5qnizxw4brp2kbnd7igq,71613,Sales,2020-02-14 00:03:43,True,4.604629536874985
hh6guhuth42io,gbn4neke2ke5,60,wkvr1pd9vkupi87imfd1k7,59890,Marketing,2020-02-18 19:44:32,True,9.912326204662392
3zj2p9tvgw2p1,sv7qlyqj1rr5,39,8eklsmdnbhvmuu162vzkk,89710,HR,2020-03-05 21:37:02,True,1.7684870038144902
4n6i0xmz211hw,prpqgl7jeuc,52,7sn2suxzls3ocmimpnhs5,35276,Engineering,2020-03-15 06:11:54,True,7.350860350869399
2eg90byi0awjy,8fndr28ptx8s,69,wurnpx5kkdze96n5gjbj8uh,22910,Engineering,2020-01-22 15:51:45,True,8.595585075881441
cffbrwblvtxta,bm373x6jrs,72,ri3d8nnt2wu45gmwhl9pz2,139093,Engineering,2020-03-16 05:08:56,True,6.937958204969753
aqa3ckxvzmaxj,sxowddewkkmn,29,f64r4pnd3693nw1gjdmu6,55699,Engineering,2020-03-13 11:01:58,True,6.257746180926419
8x19ppqopo7ka,rrjgnopb33,39,5ezzcx77t3trtfycsjevi6o,65371,Engineering,2020-01-07 06:22:25,True,7.444631307254497
ozde8mjkr7wgc,4mt8w689tch,39,9fovc224b8ivsjuqcg9cm3,88870,Sales,2020-03-17 10:15:00,True,5.048473960413431
lgz6obg5dt951,52gbuf195ikw,22,g32hj6t22ua75n8xafda49i,84039,Sales,2020-01-31 12:11:12,False,2.1375406122710805
ma839ypsaevx9,kbck8ok4115,55,w42uczftmwo4dkbp4d1py,97248,Sales,2020-04-01 05:47:53,True,9.639299897865579
9d9rprvbu92zu,t1yks1aej7,70,me3aenk72roy3b0o5tn0cc,98534,Sales,2020-02-21 12:12:23,True,5.073950646932965
qp4i4nbn68tbs,rmetbk3551j,42,yraeb3q2diulld1i5m7sn,40126,Engineering,2020-04-08 10:21:12,True,7.081474715479071
rpdl2gnl8eq5j,qvsqx9591n9,63,01zjxqpqauve9ui0lr8o3,106673,Marketing,2020-03-22 05:44:08,True,5.926692490972667
qei699ri2nyof,iul34d40yef,57,693zu4qq7x6dib8oc4wlh,88057,Marketing,2020-03-02 00:30:27,False,1.821551667878663
2o2drpkncrtym,0hio9g5hos,42,uu5qxhrkjzfqw1plux1u6,84801,Engineering,2020-02-21 01:09:29,True,9.556401214938786
dn61h7ee4i56c,fs1qs4kojwcc,27,s1oa1851ixdcvyv7t90525,85893,Engineering,2020-01-26 14:01:38,False,8.176563851208991
3l2cz3izbcdym,yt2voju25jm,62,0iwgqg3mr4vnr8qs49o2p6y,20743,Engineering,2020-01-24 07:22:28,True,2.6348055628947114
